name,checked,lemma,path,dictionary,group,actor
obrigado,obrigado,obrigar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/obrigado1.wmv'],Acessibilidades2,1,1
obrigado,obrigado,obrigar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/obrigado2.wmv'],Acessibilidades2,0,1
obrigado,obrigado,obrigar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/obrigado2Sm_Prog001.mp4'],Acessibilidades3,0,2
obrigado,obrigado,obrigar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/obrigado1Sm_Prog001.mp4'],Acessibilidades3,1,2
obrigado,obrigado,obrigar,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Obrigado (480p_30fps_H264-128kbit_AAC).mp4'],Youtube,2,41
obrigado,obrigado,obrigar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01448-Obrigado.mp4'],UFV,1,48
ofender,ofender,ofender,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01717-ofender.mp4'],UFV,1,48
ofender,ofender,ofender,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/ofender.wmv'],Acessibilidades2,1,1
ofender,ofender,ofender,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/OFENDER.mp4'],UFSC_V2,0,42
ofender,ofender,ofender,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/ofenderSm_Prog001.mp4'],Acessibilidades3,1,2
ofender,ofender,ofender,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/OFENDER.mp4'],UFSC,0,43
oficial,oficial,oficial,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/oficial2Sm_Prog001.mp4'],Acessibilidades3,2,2
oficial,oficial,oficial,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/oficial3Sm_Prog001.mp4'],Acessibilidades3,1,2
oficial,oficial,oficial,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/oficial1Sm_Prog001.mp4'],Acessibilidades3,0,2
oficial,oficial,oficial,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/oficial2.wmv'],Acessibilidades2,2,1
oficial,oficial,oficial,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/oficial1.wmv'],Acessibilidades2,0,1
oficial,oficial,oficial,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/oficial3.wmv'],Acessibilidades2,1,1
oi,oi,oi,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/oiSm_Prog001.mp4'],Acessibilidades3,1,2
oi,oi,oi,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/OI.mp4'],UFSC,1,45
oi,oi,oi,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Oi (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
oi,oi,oi,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/oi.wmv'],Acessibilidades2,0,1
oi,oi,oi,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FS(oi).mp4'],UFSC,0,43
oi,oi,oi,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/OI2.mp4'],UFSC_V2,0,42
oi,oi,oi,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Oi (480p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
oi,oi,oi,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/OI.mp4'],UFSC_V2,1,42
olho,olho,olho,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Olho (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube,2,41
olho,olho,olho,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/olho2Sm_Prog001.mp4'],Acessibilidades3,0,2
olho,olho,olho,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/olho2.wmv'],Acessibilidades2,0,1
olho,olho,olho,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/olho.wmv'],Acessibilidades2,1,1
olho,olho,olho,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/olhoSm_Prog001.mp4'],Acessibilidades3,1,2
onibus,ônibus,onibu,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/onibus3Sm_Prog001.mp4'],Acessibilidades3,1,2
onibus,ônibus,onibu,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/onibus2Sm_Prog001.mp4'],Acessibilidades3,0,2
onibus,ônibus,onibu,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01546-Onibus.mp4'],UFV,2,48
onibus,ônibus,onibu,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/onibus2.wmv'],Acessibilidades2,0,1
onibus,ônibus,onibu,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/onibus3.wmv'],Acessibilidades2,1,1
ontem,ontem,ontem,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/ontem.wmv'],Acessibilidades2,0,1
ontem,ontem,ontem,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Ontem (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,1,41
ontem,ontem,ontem,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/ontemSm_Prog001.mp4'],Acessibilidades3,0,2
ontem,ontem,ontem,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ONTEM.mp4'],UFSC,0,43
ontem,ontem,ontem,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ONTEM.mp4'],UFSC_V2,0,42
ontem,ontem,ontem,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Ontem (480p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,57
ontem,ontem,ontem,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01528-Ontem.mp4'],UFV,0,48
orelha,orelha,orelha,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/orelhaSm_Prog001.mp4'],Acessibilidades3,0,2
orelha,orelha,orelha,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Orelha (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube,1,41
orelha,orelha,orelha,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ORELHA.mp4'],UFSC_V2,1,42
orelha,orelha,orelha,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/orelha.wmv'],Acessibilidades2,0,1
orelha,orelha,orelha,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ORELHA.mp4'],UFSC,1,43
orgulho,orgulho,orgulho,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/orgulho.wmv'],Acessibilidades2,0,1
orgulho,orgulho,orgulho,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ORGULHO.mp4'],UFSC_V2,0,42
orgulho,orgulho,orgulho,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/orgulho2.wmv'],Acessibilidades2,0,1
orgulho,orgulho,orgulho,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ORGULHO.mp4'],UFSC,0,44
orgulho,orgulho,orgulho,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/orgulhoSm_Prog001.mp4'],Acessibilidades3,0,2
orgulho,orgulho,orgulho,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/orgulho2Sm_Prog001.mp4'],Acessibilidades3,0,2
ou,ou,ou,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/ouSm_Prog001.mp4'],Acessibilidades3,0,2
ou,ou,ou,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/OU.mp4'],UFSC,0,44
ou,ou,ou,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FS(ou).mp4'],UFSC,0,43
ou,ou,ou,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/ou.wmv'],Acessibilidades2,0,1
ou,ou,ou,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/OU.mp4'],UFSC_V2,0,42
outubro,outubro,outubro,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01530-Outubro.mp4'],UFV,0,48
outubro,outubro,outubro,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/OUTUBRO.mp4'],UFSC,1,46
outubro,outubro,outubro,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Outubro (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
outubro,outubro,outubro,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/OUTUBRO.mp4'],UFSC_V2,1,42
outubro,outubro,outubro,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/outubroSm_Prog001.mp4'],Acessibilidades3,0,2
outubro,outubro,outubro,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/outubro.mp4'],USP,0,47
outubro,outubro,outubro,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/outubro.wmv'],Acessibilidades2,2,1
ouvinte,ouvinte,ouvinte,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/OUVINTE.mp4'],UFSC_V2,0,42
ouvinte,ouvinte,ouvinte,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/OUVINTE.mp4'],UFSC,0,43
ouvinte,ouvinte,ouvinte,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - ouvinte (360p_25fps_H264-128kbit_AAC).mp4'],Youtube,0,41
ouvinte,ouvinte,ouvinte,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/ouvinte.wmv'],Acessibilidades2,0,1
ouvinte,ouvinte,ouvinte,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/ouvinteSm_Prog001.mp4'],Acessibilidades3,0,2
ovario,ovário,ovario,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/ovarioSm_Prog001.mp4'],Acessibilidades3,0,2
ovario,ovário,ovario,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/ovario.wmv'],Acessibilidades2,0,1
ovario,ovário,ovario,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/1171-ovario.mp4'],UFV,0,48
ovario,ovário,ovário,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/OV%C3%81RIO.mp4'],UFSC,0,43
ovario,ovário,ovário,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/OVÁRIO.mp4'],UFSC_V2,0,42
paciencia,paciência,paciencia,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/paciencia.wmv'],Acessibilidades2,0,1
paciencia,paciência,paciencia,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/paciencia.mp4'],USP,0,47
paciencia,paciência,paciencia,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/pacienciaSm_Prog001.mp4'],Acessibilidades3,0,2
paciencia,paciência,paciência,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PACIÊNCIA.mp4'],UFSC_V2,0,42
paciencia,paciência,paciência,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PACI%C3%8ANCIA2.mp4'],UFSC,1,43
paciencia,paciência,paciência,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PACI%C3%8ANCIA.mp4'],UFSC,0,43
paciencia,paciência,paciência,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PACIÊNCIA2.mp4'],UFSC_V2,1,42
padrao,padrão,padrao,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/padrao1Sm_Prog001.mp4'],Acessibilidades3,0,2
padrao,padrão,padrao,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/padrao1.wmv'],Acessibilidades2,0,1
padrao,padrão,padrao,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/padrao2.wmv'],Acessibilidades2,1,1
padrao,padrão,padrao,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/padrao2Sm_Prog001.mp4'],Acessibilidades3,1,2
padrao,padrão,padrão,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PADRÃO.mp4'],UFSC_V2,0,42
padrao,padrão,padrão,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PADR%C3%83O.mp4'],UFSC,1,43
padre,padre,padre,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/padreSm_Prog001.mp4'],Acessibilidades3,0,2
padre,padre,padre,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/padre.wmv'],Acessibilidades2,0,1
padre,padre,padre,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PADRE.mp4'],UFSC,1,43
padre,padre,padre,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PADRE.mp4'],UFSC_V2,1,42
padre,padre,padre,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PADRE2.mp4'],UFSC_V2,0,42
padre,padre,padre,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PADRE2.mp4'],UFSC,0,43
pagar,pagar,pagar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PAGAR.mp4'],UFSC,0,43
pagar,pagar,pagar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/pagar1.wmv'],Acessibilidades2,1,1
pagar,pagar,pagar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/pagar2.wmv'],Acessibilidades2,0,1
pagar,pagar,pagar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/pagar1Sm_Prog001.mp4'],Acessibilidades3,0,2
pagar,pagar,pagar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PAGAR.mp4'],UFSC_V2,0,42
pagar,pagar,pagar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01720-pagar.mp4'],UFV,0,48
pagar,pagar,pagar,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Pagar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
pagar,pagar,pagar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/pagar2Sm_Prog001.mp4'],Acessibilidades3,0,2
pais,pais,pai,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/pais.wmv'],Acessibilidades2,0,1
pais,pais,pai,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/paisSm_Prog001.mp4'],Acessibilidades3,0,2
pais,país,país,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - País (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
pais,país,país,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PAÍS.mp4'],UFSC_V2,0,42
pais,país,país,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PA%C3%8DS.mp4'],UFSC,0,43
pais,país,país,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/1244-país.mp4'],UFV,0,48
palavra,palavra,palavra,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/palavra.wmv'],Acessibilidades2,0,1
palavra,palavra,palavra,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01144-palavra.mp4'],UFV,1,48
palavra,palavra,palavra,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/palavraSm_Prog001.mp4'],Acessibilidades3,0,2
palavra,palavra,palavra,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PALAVRA.mp4'],UFSC,0,44
palavra,palavra,palavra,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PALAVRA2.mp4'],UFSC,1,44
palavra,palavra,palavra,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PALAVRA2.mp4'],UFSC_V2,1,42
palavra,palavra,palavra,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PALAVRA.mp4'],UFSC_V2,0,42
palhaco,palhaço,palhaco,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/palhaco.wmv'],Acessibilidades2,0,1
palhaco,palhaço,palhaco,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/palhacoSm_Prog001.mp4'],Acessibilidades3,0,2
palhaco,palhaço,palhaço,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PALHAÇO.mp4'],UFSC_V2,0,42
palhaco,palhaço,palhaço,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Palhaço (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
palhaco,palhaço,palhaço,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PALHA%C3%87O.mp4'],UFSC,0,44
palhaco,palhaço,palhaço,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01427-Palhaço.mp4'],UFV,0,48
paraguai,paraguai,paraguai,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PARAGUAI2.mp4'],UFSC_V2,1,42
paraguai,paraguai,paraguai,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PARAGUAI2.mp4'],UFSC,1,43
paraguai,paraguai,paraguai,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PARAGUAI.mp4'],UFSC,0,43
paraguai,paraguai,paraguai,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Paraguai (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube,0,41
paraguai,paraguai,paraguai,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/paraguai.wmv'],Acessibilidades2,0,1
paraguai,paraguai,paraguai,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PARAGUAI.mp4'],UFSC_V2,0,42
paraguai,paraguai,paraguai,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/paraguaiSm_Prog001.mp4'],Acessibilidades3,0,2
paraiba,paraíba,paraiba,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/paraiba.wmv'],Acessibilidades2,0,1
paraiba,paraíba,paraiba,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/1249-paraiba.mp4'],UFV,0,48
paraiba,paraíba,paraiba,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/paraibaSm_Prog001.mp4'],Acessibilidades3,0,2
paraiba,paraíba,paraíba,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PARAÍBA.mp4'],UFSC_V2,0,42
paraiba,paraíba,paraíba,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PARA%C3%8DBA.mp4'],UFSC,0,45
passado,passado,passado,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/passado.wmv'],Acessibilidades2,0,1
passado,passado,passado,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Passado (480p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,57
passado,passado,passado,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/passado.mp4'],USP,0,47
passado,passado,passado,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Passado (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,1,41
passado,passado,passado,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/passadoSm_Prog001.mp4'],Acessibilidades3,0,2
passado,passado,passado,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PASSADO.mp4'],UFSC,0,43
passado,passado,passado,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PASSADO.mp4'],UFSC_V2,0,42
pecar,pecar,pecar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01726-pecar.mp4'],UFV,0,48
pecar,pecar,pecar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/pecarSm_Prog001.mp4'],Acessibilidades3,0,2
pecar,pecar,pecar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/pecar.wmv'],Acessibilidades2,0,1
pecar,pecar,pecar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PECAR.mp4'],UFSC,0,46
pecar,pecar,pecar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PECAR.mp4'],UFSC_V2,0,42
pedra,pedra,pedra,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PEDRA.mp4'],UFSC_V2,1,42
pedra,pedra,pedra,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PEDRA2.mp4'],UFSC_V2,0,42
pedra,pedra,pedra,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PEDRA.mp4'],UFSC,1,43
pedra,pedra,pedra,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Pedra (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,1,41
pedra,pedra,pedra,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/pedra.wmv'],Acessibilidades2,1,1
pedra,pedra,pedra,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/1327-pedra.mp4'],UFV,1,48
pedra,pedra,pedra,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/pedraSm_Prog001.mp4'],Acessibilidades3,1,2
pedra,pedra,pedra,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PEDRA2.mp4'],UFSC,0,43
peneirar,peneirar,peneirar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/peneirar.wmv'],Acessibilidades2,2,1
peneirar,peneirar,peneirar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PENEIRAR2.mp4'],UFSC_V2,0,42
peneirar,peneirar,peneirar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PENEIRAR.mp4'],UFSC_V2,1,42
peneirar,peneirar,peneirar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PENEIRAR2.mp4'],UFSC,0,43
peneirar,peneirar,peneirar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PENEIRAR.mp4'],UFSC,1,43
peneirar,peneirar,peneirar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/peneirarSm_Prog001.mp4'],Acessibilidades3,2,2
pensao,pensão,pensaor,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/pensao2.wmv'],Acessibilidades2,0,1
pensao,pensão,pensaor,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/pensao1.wmv'],Acessibilidades2,1,1
pensao,pensão,pensaor,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/1198-pensao.mp4'],UFV,2,48
pensao,pensão,pensaor,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/pensao2Sm_Prog001.mp4'],Acessibilidades3,0,2
pensao,pensão,pensaor,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/pensao1Sm_Prog001.mp4'],Acessibilidades3,1,2
pensar,pensar,pensar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/pensar1.wmv'],Acessibilidades2,2,1
pensar,pensar,pensar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PENSAR.mp4'],UFSC_V2,3,42
pensar,pensar,pensar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PENSAR.mp4'],UFSC,1,46
pensar,pensar,pensar,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/pensar.mp4'],USP,3,47
pensar,pensar,pensar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/pensar2Sm_Prog001.mp4'],Acessibilidades3,1,2
pensar,pensar,pensar,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Pensar (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,3,41
pensar,pensar,pensar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/pensar2.wmv'],Acessibilidades2,3,1
pensar,pensar,pensar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/pensar1Sm_Prog001.mp4'],Acessibilidades3,2,2
perder,perder,perder,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PERDER.mp4'],UFSC_V2,0,42
perder,perder,perder,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Perder (720p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
perder,perder,perder,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PERDER.mp4'],UFSC,0,44
perder,perder,perder,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/perder.wmv'],Acessibilidades2,0,1
perder,perder,perder,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/perderSm_Prog001.mp4'],Acessibilidades3,0,2
pipoca,pipoca,pipocar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/pipoca.wmv'],Acessibilidades2,0,1
pipoca,pipoca,pipocar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/PIPOCA.mp4'],UFSC_V2,0,42
pipoca,pipoca,pipocar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/PIPOCA.mp4'],UFSC,0,43
pipoca,pipoca,pipocar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/pipocaSm_Prog001.mp4'],Acessibilidades3,0,2
pipoca,pipoca,pipocar,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Pipoca (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
piranha,piranha,piranha,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/piranha2Sm_Prog001.mp4'],Acessibilidades3,1,2
piranha,piranha,piranha,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/piranha2.wmv'],Acessibilidades2,1,1
